"","comicName","comicSummary","comicGrade"
"1631","목소리의 그늘","훈남 전문 성우들!","9.88"
"1632","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1633","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1634","당할연","당신도할수있다연애","7.26"
"1635","채똘일기","채똘일기","9.57"
"1636","매지컬팡","명랑만화 매지컬팡","9.90"
"1637","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1638","죽음과 동화","호러.판타지.로맨스","9.89"
"1639","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1640","마법소년 근무일지","","9.72"
"1641","158동 진상부부","부부의 진짜 일상","9.11"
"1642","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1643","충충의 하루","충충의 하루","9.63"
"1644","휴지통","잔부스러기같은 행복","9.87"
"1645","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1646","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1647","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1648","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1649","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1650","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1651","나의 별에게","감성로맨스","9.92"
"1652","사랑을,너에게","학원성장물","9.90"
"1653","스투피즈","새내기 생활툰","9.93"
"1654","저주와 별가루","저주와 별가루","9.80"
"1655","목소리의 그늘","훈남 전문 성우들!","9.88"
"1656","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1657","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1658","당할연","당신도할수있다연애","7.26"
"1659","채똘일기","채똘일기","9.57"
"1660","매지컬팡","명랑만화 매지컬팡","9.90"
"1661","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1662","죽음과 동화","호러.판타지.로맨스","9.89"
"1663","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1664","마법소년 근무일지","","9.72"
"1665","158동 진상부부","부부의 진짜 일상","9.11"
"1666","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1667","충충의 하루","충충의 하루","9.63"
"1668","휴지통","잔부스러기같은 행복","9.87"
"1669","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1670","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1671","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1672","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1673","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1674","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1675","나의 별에게","감성로맨스","9.92"
"1676","사랑을,너에게","학원성장물","9.90"
"1677","스투피즈","새내기 생활툰","9.93"
"1678","저주와 별가루","저주와 별가루","9.80"
"1679","목소리의 그늘","훈남 전문 성우들!","9.88"
"1680","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1681","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1682","당할연","당신도할수있다연애","7.26"
"1683","채똘일기","채똘일기","9.57"
"1684","매지컬팡","명랑만화 매지컬팡","9.90"
"1685","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1686","죽음과 동화","호러.판타지.로맨스","9.89"
"1687","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1688","마법소년 근무일지","","9.72"
"1689","158동 진상부부","부부의 진짜 일상","9.11"
"1690","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1691","충충의 하루","충충의 하루","9.63"
"1692","휴지통","잔부스러기같은 행복","9.87"
"1693","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1694","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1695","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1696","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1697","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1698","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1699","나의 별에게","감성로맨스","9.92"
"1700","사랑을,너에게","학원성장물","9.90"
"1701","스투피즈","새내기 생활툰","9.93"
"1702","저주와 별가루","저주와 별가루","9.80"
"1703","목소리의 그늘","훈남 전문 성우들!","9.88"
"1704","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1705","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1706","당할연","당신도할수있다연애","7.26"
"1707","채똘일기","채똘일기","9.57"
"1708","매지컬팡","명랑만화 매지컬팡","9.90"
"1709","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1710","죽음과 동화","호러.판타지.로맨스","9.89"
"1711","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1712","마법소년 근무일지","","9.72"
"1713","158동 진상부부","부부의 진짜 일상","9.11"
"1714","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1715","충충의 하루","충충의 하루","9.63"
"1716","휴지통","잔부스러기같은 행복","9.87"
"1717","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1718","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1719","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1720","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1721","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1722","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1723","나의 별에게","감성로맨스","9.92"
"1724","사랑을,너에게","학원성장물","9.90"
"1725","스투피즈","새내기 생활툰","9.93"
"1726","저주와 별가루","저주와 별가루","9.80"
"1727","목소리의 그늘","훈남 전문 성우들!","9.88"
"1728","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1729","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1730","당할연","당신도할수있다연애","7.26"
"1731","채똘일기","채똘일기","9.57"
"1732","매지컬팡","명랑만화 매지컬팡","9.90"
"1733","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1734","죽음과 동화","호러.판타지.로맨스","9.89"
"1735","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1736","마법소년 근무일지","","9.72"
"1737","158동 진상부부","부부의 진짜 일상","9.11"
"1738","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1739","충충의 하루","충충의 하루","9.63"
"1740","휴지통","잔부스러기같은 행복","9.87"
"1741","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1742","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1743","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1744","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1745","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1746","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1747","나의 별에게","감성로맨스","9.92"
"1748","사랑을,너에게","학원성장물","9.90"
"1749","스투피즈","새내기 생활툰","9.93"
"1750","저주와 별가루","저주와 별가루","9.80"
"1751","목소리의 그늘","훈남 전문 성우들!","9.88"
"1752","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1753","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1754","당할연","당신도할수있다연애","7.26"
"1755","채똘일기","채똘일기","9.57"
"1756","매지컬팡","명랑만화 매지컬팡","9.90"
"1757","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1758","죽음과 동화","호러.판타지.로맨스","9.89"
"1759","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1760","마법소년 근무일지","","9.72"
"1761","158동 진상부부","부부의 진짜 일상","9.11"
"1762","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1763","충충의 하루","충충의 하루","9.63"
"1764","휴지통","잔부스러기같은 행복","9.87"
"1765","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1766","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1767","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1768","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1769","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1770","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1771","나의 별에게","감성로맨스","9.92"
"1772","사랑을,너에게","학원성장물","9.90"
"1773","스투피즈","새내기 생활툰","9.93"
"1774","저주와 별가루","저주와 별가루","9.80"
"1775","목소리의 그늘","훈남 전문 성우들!","9.88"
"1776","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1777","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1778","당할연","당신도할수있다연애","7.26"
"1779","채똘일기","채똘일기","9.57"
"1780","매지컬팡","명랑만화 매지컬팡","9.90"
"1781","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1782","죽음과 동화","호러.판타지.로맨스","9.89"
"1783","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1784","마법소년 근무일지","","9.72"
"1785","158동 진상부부","부부의 진짜 일상","9.11"
"1786","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1787","충충의 하루","충충의 하루","9.63"
"1788","휴지통","잔부스러기같은 행복","9.87"
"1789","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1790","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1791","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1792","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1793","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1794","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1795","나의 별에게","감성로맨스","9.92"
"1796","사랑을,너에게","학원성장물","9.90"
"1797","스투피즈","새내기 생활툰","9.93"
"1798","저주와 별가루","저주와 별가루","9.80"
"1799","목소리의 그늘","훈남 전문 성우들!","9.88"
"1800","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1801","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1802","당할연","당신도할수있다연애","7.26"
"1803","채똘일기","채똘일기","9.57"
"1804","매지컬팡","명랑만화 매지컬팡","9.90"
"1805","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1806","죽음과 동화","호러.판타지.로맨스","9.89"
"1807","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1808","마법소년 근무일지","","9.72"
"1809","158동 진상부부","부부의 진짜 일상","9.11"
