"","comicName","comicSummary","comicGrade"
"438","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"439","선선한 이야기","프리랜선선","9.68"
"440","일상견문록","다른나라 일상이야기","9.85"
"441","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"442","카나와 초나의 독일","독일 유학 생존기","9.89"
"443","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"444","다 이아리","데이트폭력에 관하여","9.84"
"445","식인귀","괴물이 보인다","9.77"
"446","저승파견고용직","기묘한 만화","9.92"
"447","검은 늑대","검은 늑대","9.87"
"448","제목이 7080 만화","7080 이야기","9.90"
"449","하루와 모레","일상 이야기 :)","9.68"
"450","올어바웃 You","봉카의 외노자인생","9.87"
"451","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"452","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"453","외국 in 한국","영국인의한국생활","9.87"
"454","중딩툰","중딩이 그리는 웹툰","9.46"
"455","파리스의 선택","그리스 신화 회귀물","9.93"
"456","아옹아옹","두식이 냥육일기","9.92"
"457","A - STUDENT(모범생)","사악한 본성","9.83"
"458","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"459","홈 스윗 홈","네식구 사는 이야기","9.85"
"460","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"461","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"462","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"463","선선한 이야기","프리랜선선","9.68"
"464","일상견문록","다른나라 일상이야기","9.85"
"465","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"466","카나와 초나의 독일","독일 유학 생존기","9.89"
"467","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"468","다 이아리","데이트폭력에 관하여","9.84"
"469","식인귀","괴물이 보인다","9.77"
"470","저승파견고용직","기묘한 만화","9.92"
"471","검은 늑대","검은 늑대","9.87"
"472","제목이 7080 만화","7080 이야기","9.90"
"473","하루와 모레","일상 이야기 :)","9.68"
"474","올어바웃 You","봉카의 외노자인생","9.87"
"475","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"476","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"477","외국 in 한국","영국인의한국생활","9.87"
"478","중딩툰","중딩이 그리는 웹툰","9.46"
"479","파리스의 선택","그리스 신화 회귀물","9.93"
"480","아옹아옹","두식이 냥육일기","9.92"
"481","A - STUDENT(모범생)","사악한 본성","9.83"
"482","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"483","홈 스윗 홈","네식구 사는 이야기","9.85"
"484","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"485","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"486","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"487","선선한 이야기","프리랜선선","9.68"
"488","일상견문록","다른나라 일상이야기","9.85"
"489","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"490","카나와 초나의 독일","독일 유학 생존기","9.89"
"491","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"492","다 이아리","데이트폭력에 관하여","9.84"
"493","식인귀","괴물이 보인다","9.77"
"494","저승파견고용직","기묘한 만화","9.92"
"495","검은 늑대","검은 늑대","9.87"
"496","제목이 7080 만화","7080 이야기","9.90"
"497","하루와 모레","일상 이야기 :)","9.68"
"498","올어바웃 You","봉카의 외노자인생","9.87"
"499","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"500","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"501","외국 in 한국","영국인의한국생활","9.87"
"502","중딩툰","중딩이 그리는 웹툰","9.46"
"503","파리스의 선택","그리스 신화 회귀물","9.93"
"504","아옹아옹","두식이 냥육일기","9.92"
"505","A - STUDENT(모범생)","사악한 본성","9.83"
"506","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"507","홈 스윗 홈","네식구 사는 이야기","9.85"
"508","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"509","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"510","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"511","선선한 이야기","프리랜선선","9.68"
"512","일상견문록","다른나라 일상이야기","9.85"
"513","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"514","카나와 초나의 독일","독일 유학 생존기","9.89"
"515","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"516","다 이아리","데이트폭력에 관하여","9.84"
"517","식인귀","괴물이 보인다","9.77"
"518","저승파견고용직","기묘한 만화","9.92"
"519","검은 늑대","검은 늑대","9.87"
"520","제목이 7080 만화","7080 이야기","9.90"
"521","하루와 모레","일상 이야기 :)","9.68"
"522","올어바웃 You","봉카의 외노자인생","9.87"
"523","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"524","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"525","외국 in 한국","영국인의한국생활","9.87"
"526","중딩툰","중딩이 그리는 웹툰","9.46"
"527","파리스의 선택","그리스 신화 회귀물","9.93"
"528","아옹아옹","두식이 냥육일기","9.92"
"529","A - STUDENT(모범생)","사악한 본성","9.83"
"530","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"531","홈 스윗 홈","네식구 사는 이야기","9.85"
"532","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"533","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"534","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"535","선선한 이야기","프리랜선선","9.68"
"536","일상견문록","다른나라 일상이야기","9.85"
"537","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"538","카나와 초나의 독일","독일 유학 생존기","9.89"
"539","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"540","다 이아리","데이트폭력에 관하여","9.84"
"541","식인귀","괴물이 보인다","9.77"
"542","저승파견고용직","기묘한 만화","9.92"
"543","검은 늑대","검은 늑대","9.87"
"544","제목이 7080 만화","7080 이야기","9.90"
"545","하루와 모레","일상 이야기 :)","9.68"
"546","올어바웃 You","봉카의 외노자인생","9.87"
"547","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"548","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"549","외국 in 한국","영국인의한국생활","9.87"
"550","중딩툰","중딩이 그리는 웹툰","9.46"
"551","파리스의 선택","그리스 신화 회귀물","9.93"
"552","아옹아옹","두식이 냥육일기","9.92"
"553","A - STUDENT(모범생)","사악한 본성","9.83"
"554","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"555","홈 스윗 홈","네식구 사는 이야기","9.85"
"556","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"557","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"558","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"559","선선한 이야기","프리랜선선","9.68"
"560","일상견문록","다른나라 일상이야기","9.85"
"561","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"562","카나와 초나의 독일","독일 유학 생존기","9.89"
"563","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"564","다 이아리","데이트폭력에 관하여","9.84"
"565","식인귀","괴물이 보인다","9.77"
"566","저승파견고용직","기묘한 만화","9.92"
"567","검은 늑대","검은 늑대","9.87"
"568","제목이 7080 만화","7080 이야기","9.90"
"569","하루와 모레","일상 이야기 :)","9.68"
"570","올어바웃 You","봉카의 외노자인생","9.87"
"571","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"572","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"573","외국 in 한국","영국인의한국생활","9.87"
"574","중딩툰","중딩이 그리는 웹툰","9.46"
"575","파리스의 선택","그리스 신화 회귀물","9.93"
"576","아옹아옹","두식이 냥육일기","9.92"
"577","A - STUDENT(모범생)","사악한 본성","9.83"
"578","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"579","홈 스윗 홈","네식구 사는 이야기","9.85"
"580","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"581","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"582","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"583","선선한 이야기","프리랜선선","9.68"
"584","일상견문록","다른나라 일상이야기","9.85"
"585","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"586","카나와 초나의 독일","독일 유학 생존기","9.89"
"587","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"588","다 이아리","데이트폭력에 관하여","9.84"
"589","식인귀","괴물이 보인다","9.77"
"590","저승파견고용직","기묘한 만화","9.92"
"591","검은 늑대","검은 늑대","9.87"
"592","제목이 7080 만화","7080 이야기","9.90"
"593","하루와 모레","일상 이야기 :)","9.68"
"594","올어바웃 You","봉카의 외노자인생","9.87"
"595","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"596","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"597","외국 in 한국","영국인의한국생활","9.87"
"598","중딩툰","중딩이 그리는 웹툰","9.46"
"599","파리스의 선택","그리스 신화 회귀물","9.93"
"600","아옹아옹","두식이 냥육일기","9.92"
"601","A - STUDENT(모범생)","사악한 본성","9.83"
"602","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"603","홈 스윗 홈","네식구 사는 이야기","9.85"
"604","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"605","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"606","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"607","선선한 이야기","프리랜선선","9.68"
"608","일상견문록","다른나라 일상이야기","9.85"
"609","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"610","카나와 초나의 독일","독일 유학 생존기","9.89"
"611","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"612","다 이아리","데이트폭력에 관하여","9.84"
"613","식인귀","괴물이 보인다","9.77"
"614","저승파견고용직","기묘한 만화","9.92"
"615","검은 늑대","검은 늑대","9.87"
"616","제목이 7080 만화","7080 이야기","9.90"
"617","하루와 모레","일상 이야기 :)","9.68"
"618","올어바웃 You","봉카의 외노자인생","9.87"
"619","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"620","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"621","외국 in 한국","영국인의한국생활","9.87"
"622","중딩툰","중딩이 그리는 웹툰","9.46"
"623","파리스의 선택","그리스 신화 회귀물","9.93"
"624","아옹아옹","두식이 냥육일기","9.92"
"625","A - STUDENT(모범생)","사악한 본성","9.83"
"626","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"627","홈 스윗 홈","네식구 사는 이야기","9.85"
"628","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"629","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"630","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"631","선선한 이야기","프리랜선선","9.68"
"632","일상견문록","다른나라 일상이야기","9.85"
"633","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"634","카나와 초나의 독일","독일 유학 생존기","9.89"
"635","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"636","다 이아리","데이트폭력에 관하여","9.84"
"637","식인귀","괴물이 보인다","9.77"
"638","저승파견고용직","기묘한 만화","9.92"
"639","검은 늑대","검은 늑대","9.87"
"640","제목이 7080 만화","7080 이야기","9.90"
"641","하루와 모레","일상 이야기 :)","9.68"
"642","올어바웃 You","봉카의 외노자인생","9.87"
"643","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"644","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"645","외국 in 한국","영국인의한국생활","9.87"
"646","중딩툰","중딩이 그리는 웹툰","9.46"
"647","파리스의 선택","그리스 신화 회귀물","9.93"
"648","아옹아옹","두식이 냥육일기","9.92"
"649","A - STUDENT(모범생)","사악한 본성","9.83"
"650","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"651","홈 스윗 홈","네식구 사는 이야기","9.85"
"652","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
