"","comicName","comicSummary","comicGrade"
"1894","새벽소리가 들린다","요정나라에서 펼쳐지는 달콤한 일상","9.70"
"1895","그림자도마뱀사기극","소소한 유쾌 판타지","9.82"
"1896","하이라몽","★ 하이 코미디 어드벤쳐 옴니버스 스쿨 판타지 ★","9.53"
"1897","여도지죄","만남과 이별 사이","9.83"
"1898","늑대와의 동침","인기 아이돌 '크라운'의 리더 공재윤과의 아슬아슬 동거생활!","9.86"
"1899","씁쓸한 하루","어떻게든 되겠지","9.83"
"1900","푸디와 친구들","푸디의 카페 만들기 좌충우돌!","7.81"
"1901","내 소울메이트는 어디있을까","내 인연은 어디에?","9.87"
"1902","다크써클 몸빼바지","육식마녀","9.81"
"1903","꽃보다 찬란한","코믹,로맨스♡","9.76"
"1904","글더하기그림","짧은만화","9.82"
"1905","인생 삼파전","조폭 김창식의 인생역전 임업도전기!!","9.74"
"1906","공복의 저녁식사","매일매일 맛있는 음식","9.85"
"1907","에르데","에르데 - 세상을 구하는 엘프이야기","9.79"
"1908","인간의 조건","여우이야기","9.87"
"1909","꼴통명문 구린고","일상코믹스쿨라이프","9.85"
"1910","과일종합선물세트","본격 과일들이 썸타는 만화","9.85"
"1911","괴발개발","16마리 반려동물이야기","9.86"
"1912","비스트 사인","여장소년 수난기","9.66"
"1913","1+1=3","여성이 포식자가 되어버린 망가진 세계에 떨어진 사람들. 그들의 생존, 집착, 사랑 이야기","9.87"
"1914","로고스","마몬형제의 이야기","9.64"
"1915","소리다이어리","20년째 다이어리질","9.78"
"1916","고예섬 방문일지","동서고금무 판타지","9.83"
"1917","외모지상주의","매주 토요일 연재","9.86"
"1918","유리구두의 비밀","메르헨판타지 자유연재","9.76"
"1919","블러드블랙","뱀파이어?!","9.86"
"1920","EMPIRE(제국)","판타지 드라마","9.60"
"1921","모아세 (모두가 아름다워진 세상)","성형,외모","9.86"
"1922","레드군","소년 모험 만화!","9.50"
"1923","11월에 내리는 설이","용우와 소설, 시간의 이야기.","9.73"
"1924","밴디지!","현실상륙작전. 이대로 미지근한 불시착이 될 것인가, 아니면 시동을 걸고 스스로 날아오를 것인가! 밴드로 치유하는 우리들의 상처, 조금은 어설픈 희망재활 프로젝트, 밴디지!","9.68"
"1925","몽유병","몽유병에 걸린 한 남자의 이야기","9.73"
"1926","잉문학","잉여+인문학=잉문학","9.84"
"1927","치킨,신이된닭","맥주를 좋아하는 닭이 치킨이 되어가는 과정","9.81"
"1928","제가 그냥 보라색을 좋아하는데요  (제.그.보.)","일상욕망 콜렉터!  + 천사/악마 지망생","9.86"
"1929","히어로즈 플랜B","H.P.B","9.85"
"1930","수상한복학생","ST☆R별","9.85"
"1931","리얼 러브","학원 일상스토리","9.87"
"1932","거꾸로-툰","내려갔다 올라가는 만화. 거꾸로 다시보면 새롭게 보이는 반전 만화","9.85"
"1933","아내의 그녀","위기의 부부에게 찾아온 의문의 그녀!","9.86"
"1934","그 날, 이후의 세계","16년 뒤로","9.84"
"1935","편의점의 마법사","일상 판타지","9.89"
"1936","자유부인","자유부인과 점년이의 지적인 싼티의 마력","9.86"
"1937","건축카페 종이집","소녀의 건축여행기","9.77"
"1938","여자가 더 좋아하는 연애","하는 연애","9.86"
"1939","ADHD 생활기","ADHD를 갖고 있는 줄 모른 채 어른이 된 사람들","9.76"
"1940","Mrs. Alice","어느날 사라져버린 엄마. 기억속에 숨겨져 있던 엄마의 진짜 모습을 찾아나선 조엘.","9.81"
"1941","윙즈 - 영광을 위한 날개","드래곤과 창공의 세계","9.85"
"1942","영광에 매이다","은톨이와 도깨비","9.74"
"1943","여탕보고서","여탕의 진실","9.85"
"1944","그리드(Greed)","숲속으로 도망간 소년, 사람의 발길이 끊긴 그 곳에서 벌어지는 일들을 그린 스릴러물.","9.87"
"1945","GO! GO! 1학년 8반!!!","능곡고등학교 1학년 8반!! 범상치 않은 신입생들의 신나는 스쿨라이프!!","9.52"
"1946","(핫샷)HOTSHOT[?]","HOTSHOT웹툰","9.76"
"1947","내가 엄마라니","엄마가 되어버렸어요.","9.87"
"1948","아침나라의 꽃","1930년대, 일제강점기로 타임리프한 여고생 이야기","9.85"
"1949","카이만","판타지입니다.","9.84"
"1950","슈퍼랑","천랑, 화랑, 이랑 새로운 슈퍼 영웅의 탄생!","9.63"
"1951","로키 (Loki)","로키의 모험","9.86"
"1952","부처핸접","신개념 갱생 웹툰","9.83"
"1953","망월선녀설화","선녀와 나무꾼, 그들의 끝나지 않은 이야기","8.98"
"1954","오늘의 온도","오늘의 온도는 몇 도입니까?","9.85"
"1955","나는 평범하지 않다","순정만화","9.88"
"1956","비스트(beast)","정통 액션 환타지","9.78"
"1957","소동헌을 위한 기록","에필로그","9.73"
"1958","피터팬의 웬디","현대판 피터팬과 웬디","9.85"
"1959","설레는 기분","두근두근♡","9.85"
"1960","위기의 범죄자","범죄 심리극","9.86"
"1961","너의 목소리가 보여","우리말 사랑 웹툰","9.86"
"1962","보통회사 이야기","보통 한 집단마다 한 명의 또라이가 있다고 한다. 그런데 이 회사에는…","8.96"
"1963","아버지와 아들","철부지 아빠의 아빠놀이","9.75"
"1964","블랙","세상 은 하얗고 삶 은 어둡다.","9.48"
"1965","솔라보이","광합성하는식물소년!","9.78"
"1966","조조할인","새와 사람","9.87"
"1967","알타고","한국고전판타지","9.79"
"1968","쌍둥이네","쌍둥이 신비감제로!","9.87"
"1969","봄여름가을겨울 떡집",".","9.82"
"1970","애니마","영결합배틀물","9.83"
"1971","어느 오래된 도서관의 비밀","어느 오래된 도서관에서 펼쳐지는 이야기.","9.86"
"1972","이상한 나라의 더 이상한 앨리스","남자 앨리스","9.77"
"1973","푸드 포스 레인저","푸드 포스 레인저","9.81"
"1974","그것은 어느날","참꽃마리","9.85"
"1975","Princess of Dream","꽃미남 아이돌 총출동","9.85"
"1976","바다의 노래","사랑, 믿슙니까?","9.43"
"1977","말하지 않는다.","이거슨..신세계?","9.76"
"1978","월야에 우는 새","◀최종 공지!","9.81"
"1979","비창","퓨전판타지","9.76"
"1980","스톰힐 다이어리","하이틴 유학로맨스","9.86"
"1981","기안84 회고록","내가 바라본 기안84 이야기","9.85"
"1982","아씨와 나","산에서 내려온 삼식이의 인간세상 경험 에피소드","9.86"
"1983","두근거려요","첫 번째 사랑의 실패로 겁쟁이가 된 여자.","9.85"
"1984","Please Me, Please","판타지 순정.","9.78"
"1985","평일의 나","평일에 뭐하세요?","9.86"
"1986","애니멀'즈 매거진","엉뚱,4차원,발랄,초깜찍(?) 대한민국 2%가 살아가는 이야기","9.79"
"1987","여고생이 좋아요","여고연애물","9.87"
"1988","19평 사바나","야생으로 가자!","9.54"
"1989","괴물아가씨","괴물들의 이야기","9.74"
"1990","魂지킴이","상처받은 영혼에 위로를.....","9.77"
"1991","야수의 노래","저승 모험을 그린 한국형 판타지","9.83"
"1992","기래믹스","멍청하고 부끄러운 일상들.","9.76"
"1993","여자의 마음","너희가 결혼한 여자의 마음을 알아?!","9.62"
"1994","마지막 피터팬","성장통로맨스♥","9.85"
"1995","우리집에 귀신이 사는것 같아","무서운 이야기","9.80"
"1996","씁쓸남 유남생","출퇴근 감성의 공감...씁쓸하다.","9.81"
"1997","엘리자베스1호","안드로이드와 박사님","9.85"
"1998","에스카토스","진범을 찾아라","9.87"
"1999","변기통 로맨스","모태솔로 로맨스","9.81"
"2000","마로이야기","말하는 개 마로와 평범한 여대생 순지의 이야기","9.85"
"2001","리솔루토","판타지","9.73"
"2002","코기의 취향","'함께 밥을 먹으면서 정이 쌓인다.'","9.85"
"2003","Two Coffins (투카핀스)","세사람과 두개의관","9.64"
"2004","비비디 바비디 덕","비바덕♪","9.82"
"2005","비트윈","비밀속의 연애","9.78"
"2006","특허소년","특별히 허락한 소년","9.87"
"2007","그런만화","개그 만화!","9.85"
"2008","수치스러운 애정행각","정식연재","9.81"
"2009","청춘거지클럽","가난한 청춘들의 캠퍼스 생존 로맨스 코미디","9.78"
"2010","드림웨폰","악몽사냥꾼들 이야기","9.83"
"2011","선녀가온 나나","현대의 인간세상으로 내려온 선녀들의 이야기","9.84"
"2012","이프","판타지.","9.85"
"2013","하푸하푸","물범 하푸와 북극곰 꾸꼼, 펭귄 귄귄이의 이야기","9.85"
"2014","문신","문신 판타지 소년만화","8.63"
"2015","blooming(블루밍)","꽃이 만발한,지독한","9.87"
"2016","졸래동화","병맛의 진수를 그대에게","9.83"
"2017","미궁","미궁 프로젝트","9.82"
"2018","오늘도 무사히,","보통사람 이야기","9.63"
"2019","애플시나몬","나만 몰랐던 이야기.","9.86"
"2020","동양의 색","동양의 색","9.78"
"2021","은빛 고릴라","변신 동물들 이야기","9.60"
"2022","윈터우즈","동화같은이야기","9.86"
"2023","달이 빛나는 밤에","달의 도깨비의 이야기","9.78"
"2024","꽁치가 파닥파닥","꽁치의 육지살이.","9.69"
"2025","할로우 포인트","판타지입니다.","9.85"
"2026","몬스터즈 하우스","이상한 괴물들","9.88"
"2027","NEXUS","심부름회사NEXUS","9.87"
"2028","살신성인","좀비의 학교생활","9.85"
"2029","딸기와 밀크티","예대 청춘 로맨스!","9.74"
"2030","그들의 방식","현대이능력판타지","9.83"
"2031","보글보글챱챱","잘먹겠습니다.","9.80"
"2032","신수의 주인","액션남녀러브로망스","9.82"
"2033","DEAD DAYS","- 좀비 스릴러 - 우린 살아 남을 수 있을까?","9.82"
"2034","7번국도아이","추억은 마음속의 보석이다. 보석 같은 이야기를 찾아가는 7번국도 아이.","9.83"
"2035","덕과의 동침","오덕남편과의 일상","9.87"
"2036","하나마나","만화일기","9.86"
"2037","황금 장미","은빛요정의 로맨스판타지","9.84"
"2038","도전!만화가!!","만화가를 꿈꾸는 만화가지망생들의 도전!!","8.80"
"2039","달달한 러브컬렉션","러브컬렉션","9.83"
"2040","불만시대","누구에게나 불만은 있다","9.63"
"2041","렛츠","일상에서의 판타지","9.65"
"2042","어느 토요일 밤의 무지개","어느 토요일 밤, 밝은 빛과 함께 그들이 내려왔다. 그리고 7년 후...","9.81"
"2043","충무공","충무공이 현재에 부활한다. 로봇으로.","9.13"
"2044","BooBoo's Zoo(부부의 동물원)","반려가족들의 이야기","9.71"
"2045","펄스나인","축구에 꿈을 건 소년들의 성장 드라마.","9.49"
"2046","미묘한 이야기","미묘하다 [형용사] 뚜렷하지 않고 야릇하고 묘하다.","9.44"
"2047","밀레니엄 헌터","2000년 세상은 신화속 괴물들의 놀이터가 된다.","9.87"
"2048","나비, 물고기","나비,물고기,그녀 그리고 그들","9.81"
"2049","초딩생활2<달탐정발명대>","초딩생활","9.64"
"2050","모두의 추억","2002월드컵","9.80"
"2051","아벨","어느 왕의 검부터 시작된 전설","9.52"
"2052","마음을 전해 드립니다.","마음을 전해 드립니다.","9.83"
"2053","[톡툰]","어른으로 살기","9.61"
"2054","상상고양이","김경","9.86"
"2055","최고의 콤비","천사와 악마가 지상에서 만났다!","9.80"
"2056","코크싸이더",".","9.78"
"2057","절대신의 유희","사후세계 판타지","9.85"
"2058","포갓레인저","변신액션히어로","9.76"
"2059","동물소대","내 인생의 한 번뿐인 순간","9.46"
"2060","아띠아노","카툰/아띠아노","9.36"
"2061","망각의 주인","망각의 판타지.","9.87"
"2062","심박수1280","사이코 순정 로맨스","9.73"
"2063","우주교도소 바다붐","우주교도소 바다붐에서 펼쳐지는 죄수들의 이야기.","9.80"
"2064","모태솔로수용소","감옥만화","9.72"
"2065","어떤 화랑의 아가씨와 용의 이야기","조용한 판타지","9.86"
"2066","사각사각","캐나다 워킹홀리데이+디자이너 생존기","9.86"
"2067","사랑의 기술","매주토요일연재","9.66"
"2068","오나미",".","7.55"
"2069","이 여자가 덕후로 사는 것","이렇게 살고있는 덕후도 있다고 합디다~","9.62"
"2070","우리들의 다섯걸음","청소년 성장 (아침)드라마","9.62"
"2071","겨울X거울","소년, 소녀를 만나다.","9.56"
"2072","자이언트(THE HERO)","거인, 그의 역사","9.73"
"2073","버퍼링","SF스릴러","9.85"
"2074","사랑은 햄스터를 타고","라부라부판타지","9.85"
"2075","히키(HicKey)","천사와 악마로 인해 바뀌어 버린 일상! 그리고 그들의 이야기.","9.85"
"2076","시간선 完","만월의 날에 관한 미스테리서스펜스","9.80"
"2077","고스트 컴퍼니","악마잡는회사","9.85"
"2078","숲속마을 친구들","개그 로맨스","9.87"
"2079","무색소녀","로맨스아닌데","9.85"
"2080","후원자","어느날 1억이생겼다","9.76"
"2081","[캠핑툰] 햇살이 따스해!","캠핑의 매력에 빠져드는 낭만중년 양동이네의 웃음가득 캠핑 라이프 스토리.","9.75"
"2082","만하생","만화가 지망 문하생의 생활 노트","9.86"
"2083","행월이야기","행월이야기","9.72"
"2084","갱스타즈(Gangstaaz)","힙합/랩만화","9.64"
"2085","그녀 찾아 삼만리","그녀를 찾아서!","9.71"
"2086","도깨비 낭자","도깨비와 도깨비와 사람","9.77"
"2087","뉴트리아","뉴트리아세계","9.68"
"2088","어서옵셔, 식당입니다.","당신이 머문자리는 아름답나요?","9.39"
"2089","유령라이프","잉여로운 유령과 그 친구들이 사는(?) 이야기.","9.86"
"2090","개화여자정보고등학교","여고일상만화","9.80"
"2091","썸씽","연애는 글로 배웠어요.","9.86"
"2092","소원의 조각","하랑이에게소원을!","9.79"
"2093","테임","길들여진.....","9.50"
"2094","마더어스","그들이 원하는 세상","9.49"
"2095","옥탑방마녀","초보마녀의 인간생활적응기","9.80"
"2096","유자의 오늘","소소한 일상","9.86"
"2097","정상 컴플렉스","알고보면 평범한 사람들의 이야기","9.87"
"2098","알트","알트,쉬프트","9.79"
"2099","이런 카페 처음이야","카페 판타지 스릴러","9.87"
"2100","마녀수업","마녀수업","9.86"
"2101","숨은, 고양이 찾기","다시","9.85"
"2102","DAWN 여명 - 트와일라이트 2부","황혼 2부","9.85"
"2103","공부할 시간","엘리트들의 두뇌싸움","9.83"
"2104","길리","길리는 종종 살인충동에 휩싸이곤 한다","9.87"
"2105","트웰브","시간을 지배하는 자가 세상을 지배한다!!","9.83"
"2106","기묘한 책방","특이한 책방이야기","9.85"
"2107","상냥들","캠퍼스 로맨스","9.74"
"2108","빙하기 사람들","코믹스릴러","9.75"
